llm,harness,workflow,reasoning_effort,view,version,run_id,replicate,iterations,source,pair_id,report_sha256,report_available,source_generation,versions,stage_failure_policy,reported_model,output_tokens,input_tokens,missing_token_calls,unknown_internal_attempts,usage_source,report_error,status,precision,recall,f1,f1_saved,exploration,focal_recovery,response_supported,response_excluded,response_ambiguous,responsiveness,attempted
gpt-5.6-luna,Codex,sequential,medium,unmasked,surprising,997d9404f1e89442__sequential__luna_medium__r003,3,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260908_clinical10pct_workflows/runs/997d9404f1e89442__sequential__luna_medium__r003,es-v2-nsclc_clinical-42000,3fab04c3dfb22f0a00e923d009d24758f98ab19643bf8f88e7a9cca8ab218984,True,20260908_clinical10pct_workflows,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",zero_run,gpt-5.6-luna,97767,3143659,0,0,coordination.output_token_accounting,,completed,52.94117647058824,16.666666666666664,25.352112676056336,25.352112676056336,64.66666666666667,0,1.0,0.5714285714285714,0.3333333333333333,63.49206349206349,True
gpt-5.6-luna,Codex,sequential,medium,unmasked,surprising,997d9404f1e89442__sequential__luna_medium__r004,4,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260908_clinical10pct_workflows/runs/997d9404f1e89442__sequential__luna_medium__r004,es-v2-nsclc_clinical-42000,33399e16ed9435abd3e102d33925acd0527a6f5824744820ff497ab090fa6f61,True,20260908_clinical10pct_workflows,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",zero_run,gpt-5.6-luna,102103,2771223,0,0,coordination.output_token_accounting,,completed,63.63636363636363,16.666666666666664,26.415094339622637,26.415094339622637,46.0,0,1.0,0.75,0.5714285714285714,77.38095238095237,True
gpt-5.6-luna,Codex,sequential,medium,unmasked,surprising,997d9404f1e89442__sequential__luna_medium__r005,5,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260908_clinical10pct_workflows/runs/997d9404f1e89442__sequential__luna_medium__r005,es-v2-nsclc_clinical-42000,543b0f90595ceaf6f571a3c706ed40d0ba6472dad8e5a8380199134e92bdc65d,True,20260908_clinical10pct_workflows,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",zero_run,gpt-5.6-luna,82617,2792699,0,0,coordination.output_token_accounting,,completed,83.33333333333334,0.0,0.0,0.0,33.333333333333336,0,1.0,0.5,0.5,66.66666666666667,True
gpt-5.6-luna,Codex,sequential,medium,unmasked,surprising,997d9404f1e89442__sequential__luna_medium__r006,6,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260908_clinical10pct_workflows/runs/997d9404f1e89442__sequential__luna_medium__r006,es-v2-nsclc_clinical-42000,fd999ae25caa8b414c9ec8bca51f71ef42422980a500b8d37c6ec8ac53fb03cf,True,20260908_clinical10pct_workflows,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",zero_run,gpt-5.6-luna,95854,2856589,0,0,coordination.output_token_accounting,,completed,47.61904761904761,33.33333333333333,39.21568627450979,39.21568627450979,56.0,0,1.0,0.8333333333333334,0.75,86.11111111111113,True
gpt-5.6-luna,Codex,sequential,medium,unmasked,surprising,997d9404f1e89442__sequential__luna_medium__r007,7,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260908_clinical10pct_workflows/runs/997d9404f1e89442__sequential__luna_medium__r007,es-v2-nsclc_clinical-42000,b32127ebae2fd510bb8160aff6cf7940550a2126bf1df4985262002a89ea2e96,True,20260908_clinical10pct_workflows,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",zero_run,gpt-5.6-luna,97341,3170920,0,0,coordination.output_token_accounting,,completed,64.0,0.0,0.0,0.0,61.333333333333336,0,0.5,0.42857142857142855,1.0,64.28571428571429,True
gpt-5.6-luna,Codex,sequential,medium,unmasked,surprising,997d9404f1e89442__sequential__luna_medium__r008,8,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260909_codex_repair/runs/997d9404f1e89442__sequential__luna_medium__r008,es-v2-nsclc_clinical-42000,7eaad6e0e36ecaa3b5c644f54f6ed6cd65f0abe1fe0ef6e0d17ed3d296237476,True,20260909_codex_repair,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,gpt-5.6-luna,94798,3145523,0,0,coordination.output_token_accounting,,completed,0.0,0.0,0.0,0.0,16.666666666666668,0,,0.08333333333333333,1.0,,True
gpt-5.6-luna,Codex,sequential,medium,unmasked,surprising,997d9404f1e89442__sequential__luna_medium__r009,9,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260909_codex_repair/runs/997d9404f1e89442__sequential__luna_medium__r009,es-v2-nsclc_clinical-42000,dbad60f2325f2efdb415be10fc38822c33209bdaf36700c42129cc06e1e88dc3,True,20260909_codex_repair,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,gpt-5.6-luna,93454,3081900,0,0,coordination.output_token_accounting,,completed,80.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,100.0,True
gpt-5.6-luna,Codex,sequential,medium,unmasked,surprising,997d9404f1e89442__sequential__luna_medium__r010,10,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260909_codex_repair/runs/997d9404f1e89442__sequential__luna_medium__r010,es-v2-nsclc_clinical-42000,5158f8f57946a2d393ec4bc31904094cc56f40b381304727d050e6abe666df7c,True,20260909_codex_repair,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,gpt-5.6-luna,91482,2911581,0,0,coordination.output_token_accounting,,completed,,0.0,0.0,0.0,0.0,0,,0.5714285714285714,1.0,,True
gpt-5.6-luna,Codex,deliberative,medium,masked,expected,a561a12e2075ee78__deliberative__luna_medium__r001,1,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_clinical10pct_masked_workflows/runs/a561a12e2075ee78__deliberative__luna_medium__r001,es-v2-nsclc_clinical-42000,cc8083b27be7d9b0e0c92a66c5eb23e1d164c382abfc982f373a23a64318f416,True,20260910_clinical10pct_masked_workflows,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,gpt-5.6-luna,214308,,8,1,coordination.output_token_accounting,,completed,100.0,11.11111111111111,20.0,20.0,11.11111111111111,0,1.0,1.0,1.0,100.0,True
gpt-5.6-luna,Codex,deliberative,medium,masked,expected,a561a12e2075ee78__deliberative__luna_medium__r002,2,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_clinical10pct_masked_workflows/runs/a561a12e2075ee78__deliberative__luna_medium__r002,es-v2-nsclc_clinical-42000,f6d67c5b486d892c00024e54dc0876a40f747cfaab42dd9b58ef629547ee6c6a,True,20260910_clinical10pct_masked_workflows,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,gpt-5.6-luna,222238,,6,1,coordination.output_token_accounting,,completed,68.62745098039215,11.11111111111111,19.12568306010929,19.12568306010929,11.11111111111111,0,1.0,1.0,1.0,100.0,True
gpt-5.6-luna,Codex,deliberative,medium,masked,expected,a561a12e2075ee78__deliberative__luna_medium__r003,3,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_clinical10pct_masked_workflows/runs/a561a12e2075ee78__deliberative__luna_medium__r003,es-v2-nsclc_clinical-42000,b1dfb508c13cac8a87fac912751041f1838a35ace8329f039087d49b71fb6208,True,20260910_clinical10pct_masked_workflows,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,gpt-5.6-luna,245394,6858891,0,0,coordination.output_token_accounting,,completed,83.13253012048193,33.33333333333333,47.586206896551715,47.586206896551715,25.333333333333332,100,1.0,0.6,,,True
gpt-5.6-luna,Codex,deliberative,medium,masked,expected,a561a12e2075ee78__deliberative__luna_medium__r004,4,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_clinical10pct_masked_workflows/runs/a561a12e2075ee78__deliberative__luna_medium__r004,es-v2-nsclc_clinical-42000,d759dd1b05e675d236a192ac8422ca46917ee950f0892e247a8c9101d7a1aff3,True,20260910_clinical10pct_masked_workflows,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,gpt-5.6-luna,234374,7319203,0,0,coordination.output_token_accounting,,completed,96.05263157894737,55.55555555555555,70.39537126325939,70.39537126325939,49.77777777777777,100,1.0,0.5,1.0,83.33333333333333,True
gpt-5.6-luna,Codex,deliberative,medium,masked,expected,a561a12e2075ee78__deliberative__luna_medium__r005,5,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_clinical10pct_masked_workflows/runs/a561a12e2075ee78__deliberative__luna_medium__r005,es-v2-nsclc_clinical-42000,5d87ceaf084e1b9be315a7f4658234ac9f69dad862ab8af23c79c3b479696019,True,20260910_clinical10pct_masked_workflows,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,gpt-5.6-luna,217769,7031169,0,0,coordination.output_token_accounting,,completed,100.0,66.66666666666666,80.0,80.0,60.44444444444444,100,1.0,1.0,,,True
gpt-5.6-luna,Codex,deliberative,medium,masked,expected,a561a12e2075ee78__deliberative__luna_medium__r006,6,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_clinical10pct_masked_workflows/runs/a561a12e2075ee78__deliberative__luna_medium__r006,es-v2-nsclc_clinical-42000,b39478c0f3f87eb8734a331922daa170ddff1781dcbec7956da5d2a2bd8a3992,True,20260910_clinical10pct_masked_workflows,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,gpt-5.6-luna,216249,6328697,0,2,coordination.output_token_accounting,,completed,84.48275862068965,22.22222222222222,35.188509874326755,35.188509874326755,22.22222222222222,100,1.0,1.0,0.0,66.66666666666667,True
gpt-5.6-luna,Codex,deliberative,medium,masked,expected,a561a12e2075ee78__deliberative__luna_medium__r007,7,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_clinical10pct_masked_workflows/runs/a561a12e2075ee78__deliberative__luna_medium__r007,es-v2-nsclc_clinical-42000,3d723fd00fe85b32c721f4d1e4ec74a620746b6623e4703bb864980a15714b44,True,20260910_clinical10pct_masked_workflows,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,gpt-5.6-luna,218060,6566404,0,0,coordination.output_token_accounting,,completed,85.07462686567165,22.22222222222222,35.23956723338485,35.23956723338485,47.11111111111111,100,1.0,0.6,,,True
gpt-5.6-luna,Codex,deliberative,medium,masked,expected,a561a12e2075ee78__deliberative__luna_medium__r008,8,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_clinical10pct_masked_workflows/runs/a561a12e2075ee78__deliberative__luna_medium__r008,es-v2-nsclc_clinical-42000,8b6f5660f88bcceb217b34bb45917f85f18d40d10545f12d3899398cc451443c,True,20260910_clinical10pct_masked_workflows,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,gpt-5.6-luna,224245,7209770,0,1,coordination.output_token_accounting,,completed,100.0,66.66666666666666,80.0,80.0,20.0,100,1.0,1.0,,,True
gpt-5.6-luna,Codex,deliberative,medium,masked,expected,a561a12e2075ee78__deliberative__luna_medium__r009,9,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_clinical10pct_masked_workflows/runs/a561a12e2075ee78__deliberative__luna_medium__r009,es-v2-nsclc_clinical-42000,382111b7b350ae57d0e9802d49efe1fb3c171aaec51b46f5398ec018682692e8,True,20260910_clinical10pct_masked_workflows,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,gpt-5.6-luna,217493,7352477,0,1,coordination.output_token_accounting,,completed,97.43589743589743,55.55555555555555,70.76350093109869,70.76350093109869,50.666666666666664,100,1.0,1.0,,,True
gpt-5.6-luna,Codex,deliberative,medium,masked,expected,a561a12e2075ee78__deliberative__luna_medium__r010,10,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_clinical10pct_masked_workflows/runs/a561a12e2075ee78__deliberative__luna_medium__r010,es-v2-nsclc_clinical-42000,c649bb71dd53fc7fb427f27f4ed9ff5f986ce0b3062a213591193a85b5bf8890,True,20260910_clinical10pct_masked_workflows,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,gpt-5.6-luna,210481,6512274,0,0,coordination.output_token_accounting,,completed,90.19607843137256,66.66666666666666,76.66666666666666,76.66666666666666,61.77777777777777,100,1.0,1.0,0.6666666666666666,88.88888888888887,True
gpt-5.6-luna,Codex,deliberative,medium,masked,surprising,1a87643398283251__deliberative__luna_medium__r001,1,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_clinical10pct_masked_workflows/runs/1a87643398283251__deliberative__luna_medium__r001,es-v2-nsclc_clinical-42000,1879d4b732360d8b01cd20139a8707cb9ecf84918b68fc5af58ba21a3504d1a0,True,20260910_clinical10pct_masked_workflows,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,gpt-5.6-luna,219485,,8,1,coordination.output_token_accounting,,completed,95.04950495049505,33.33333333333333,49.35732647814909,49.35732647814909,33.333333333333336,100,1.0,1.0,0.5,83.33333333333333,True
gpt-5.6-luna,Codex,deliberative,medium,masked,surprising,1a87643398283251__deliberative__luna_medium__r002,2,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_clinical10pct_masked_workflows/runs/1a87643398283251__deliberative__luna_medium__r002,es-v2-nsclc_clinical-42000,b8f83b3c3da00759c334be05fd6ba5b74b661c4cc379db718d10f8c36827e0c4,True,20260910_clinical10pct_masked_workflows,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,gpt-5.6-luna,238601,6258623,0,1,coordination.output_token_accounting,,failed,68.75,33.33333333333333,44.89795918367347,44.89795918367347,59.333333333333336,100,1.0,0.5,1.0,83.33333333333333,True
gpt-5.6-luna,Codex,deliberative,medium,masked,surprising,1a87643398283251__deliberative__luna_medium__r003,3,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_clinical10pct_masked_workflows/runs/1a87643398283251__deliberative__luna_medium__r003,es-v2-nsclc_clinical-42000,10010189575964e20f5eec7fe293d850c4212c1cf578eff233d23baf2811cce0,True,20260910_clinical10pct_masked_workflows,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,gpt-5.6-luna,228640,6677663,0,0,coordination.output_token_accounting,,completed,100.0,66.66666666666666,80.0,80.0,64.66666666666667,100,1.0,1.0,,,True
gpt-5.6-luna,Codex,deliberative,medium,masked,surprising,1a87643398283251__deliberative__luna_medium__r004,4,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_clinical10pct_masked_workflows/runs/1a87643398283251__deliberative__luna_medium__r004,es-v2-nsclc_clinical-42000,f5e76072d778f53e9ee9a3265f97369af6e0e0af9d022a4a2e4cf6e6f6fbcb6d,True,20260910_clinical10pct_masked_workflows,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,gpt-5.6-luna,233519,6521548,0,0,coordination.output_token_accounting,,completed,91.04477611940298,0.0,0.0,0.0,33.333333333333336,0,1.0,1.0,0.3333333333333333,77.77777777777779,True
gpt-5.6-luna,Codex,deliberative,medium,masked,surprising,1a87643398283251__deliberative__luna_medium__r005,5,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_clinical10pct_masked_workflows/runs/1a87643398283251__deliberative__luna_medium__r005,es-v2-nsclc_clinical-42000,0d8d861d6712730a6c36eceb6c4176d55ee000daed4ac30ad8bef596d54f16c3,True,20260910_clinical10pct_masked_workflows,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,gpt-5.6-luna,230578,6394184,0,0,coordination.output_token_accounting,,completed,70.0,33.33333333333333,45.16129032258064,45.16129032258064,50.0,0,1.0,0.5,1.0,83.33333333333333,True
gpt-5.6-luna,Codex,deliberative,medium,masked,surprising,1a87643398283251__deliberative__luna_medium__r006,6,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_clinical10pct_masked_workflows/runs/1a87643398283251__deliberative__luna_medium__r006,es-v2-nsclc_clinical-42000,f56f534006828d4c18b8432c8826510e0d52f5b956da92a6b6fb576796a4876d,True,20260910_clinical10pct_masked_workflows,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,gpt-5.6-luna,217830,6966490,0,2,coordination.output_token_accounting,,completed,100.0,66.66666666666666,80.0,80.0,57.333333333333336,100,1.0,1.0,1.0,100.0,True
gpt-5.6-luna,Codex,deliberative,medium,masked,surprising,1a87643398283251__deliberative__luna_medium__r007,7,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_clinical10pct_masked_workflows/runs/1a87643398283251__deliberative__luna_medium__r007,es-v2-nsclc_clinical-42000,0e4935c05c122de8fe0fecf2a51ad1d83c71c345291a9a5e3cba38f09e8a8d94,True,20260910_clinical10pct_masked_workflows,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,gpt-5.6-luna,204715,7657712,0,2,coordination.output_token_accounting,,completed,100.0,16.666666666666664,28.571428571428566,28.571428571428566,50.0,100,1.0,1.0,,,True
gpt-5.6-luna,Codex,deliberative,medium,masked,surprising,1a87643398283251__deliberative__luna_medium__r008,8,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_clinical10pct_masked_workflows/runs/1a87643398283251__deliberative__luna_medium__r008,es-v2-nsclc_clinical-42000,b6cc75a26e7978970e7c43ea01055a527285f4a7e682c3b552c5b419cb455107,True,20260910_clinical10pct_masked_workflows,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,gpt-5.6-luna,231444,6536858,0,1,coordination.output_token_accounting,,completed,98.0,33.33333333333333,49.746192893401016,49.746192893401016,30.0,100,1.0,1.0,1.0,100.0,True
gpt-5.6-luna,Codex,deliberative,medium,masked,surprising,1a87643398283251__deliberative__luna_medium__r009,9,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_clinical10pct_masked_workflows/runs/1a87643398283251__deliberative__luna_medium__r009,es-v2-nsclc_clinical-42000,fff05ddd3dc6d5af8400d41e75b7beb2324ef9101fd7ae4fa26316a1e0369e28,True,20260910_clinical10pct_masked_workflows,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,gpt-5.6-luna,228205,6858502,0,0,coordination.output_token_accounting,,completed,80.59701492537313,50.0,61.71428571428571,61.71428571428571,52.666666666666664,0,1.0,1.0,1.0,100.0,True
gpt-5.6-luna,Codex,deliberative,medium,masked,surprising,1a87643398283251__deliberative__luna_medium__r010,10,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_clinical10pct_masked_workflows/runs/1a87643398283251__deliberative__luna_medium__r010,es-v2-nsclc_clinical-42000,1133c6a65831946dbaeb30963f7b375d62e8d6a401f473e4dd0fce7a8d67a2d3,True,20260910_clinical10pct_masked_workflows,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,gpt-5.6-luna,225812,7854800,0,0,coordination.output_token_accounting,,completed,97.01492537313433,66.66666666666666,79.0273556231003,79.0273556231003,56.666666666666664,100,1.0,1.0,1.0,100.0,True
gpt-5.6-luna,Codex,deliberative,medium,unmasked,expected,0dfe6f786ad7dd9d__deliberative__luna_medium__r001,1,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260908_clinical10pct_workflows/runs/0dfe6f786ad7dd9d__deliberative__luna_medium__r001,es-v2-nsclc_clinical-42000,439736ac2a2d5d6907bce0d9aac29bf5a23f74f5961114faac883afd7160454c,True,20260908_clinical10pct_workflows,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",zero_run,gpt-5.6-luna,244620,6556403,0,0,coordination.output_token_accounting,,completed,30.303030303030305,11.11111111111111,16.260162601626014,16.260162601626014,44.44444444444444,0,1.0,1.0,0.375,79.16666666666667,True
gpt-5.6-luna,Codex,deliberative,medium,unmasked,expected,0dfe6f786ad7dd9d__deliberative__luna_medium__r002,2,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260908_clinical10pct_workflows/runs/0dfe6f786ad7dd9d__deliberative__luna_medium__r002,es-v2-nsclc_clinical-42000,4e9eaf91e5ca2c7fb4d92236fdb0bd9180696bb8118d8693dc99541ed1d2a5f0,True,20260908_clinical10pct_workflows,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",zero_run,gpt-5.6-luna,252150,7752556,0,0,coordination.output_token_accounting,,completed,64.28571428571429,0.0,0.0,0.0,33.333333333333336,0,1.0,0.14285714285714285,1.0,71.42857142857143,True
gpt-5.6-luna,Codex,deliberative,medium,unmasked,expected,0dfe6f786ad7dd9d__deliberative__luna_medium__r003,3,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260909_codex_repair/runs/0dfe6f786ad7dd9d__deliberative__luna_medium__r003,es-v2-nsclc_clinical-42000,c2f6b155a84f12cae9cbb559d4de72ca6fcc918a34ac9c60f091657fb1b0b952,True,20260909_codex_repair,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,gpt-5.6-luna,249750,7230877,0,0,coordination.output_token_accounting,,completed,90.625,11.11111111111111,19.79522184300341,19.79522184300341,44.44444444444444,0,1.0,0.6666666666666666,1.0,88.88888888888887,True
